Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used,FullTolReached,ToldReached,ToldReached,NoRootsFound
1400,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2940.788457897612261149333789944649,2,3076,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190857999999999999873878664403,190858.000000000000000000000000000000,190858.000000000000000000000000000000,190858.000000000000000000000000000000,323.482799148374112974124727770686,271226.697691018867772072553634643555,323.482799148368201258563203737140,271226.697701915749348700046539306641,0.000010896881576627492904663086,0.000000000005911715561524033546,5074,100,395,395,924
1401,,CATCH,16,15,604800.000000000000000000000000000000,2940.788457897612261149333789944649,2,3076,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.656993000000000049176662741957,656993.000000000000000000000000000000,656993.000000000000000000000000000000,656993.000000000000000000000000000000,323.482799044834791857283562421799,271226.697686217317823320627212524414,323.482799148367348607280291616917,271226.697701915691141039133071899414,0.000015698373317718505859375000,0.000000103532556749996729195118,3076,0,0,0,0
1402,,ANCAS,16,15,604800.000000000000000000000000000000,2959.891344855306215322343632578850,2,3061,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026801999999999999435562614281,26802.000000000000000000000000000000,26802.000000000000000000000000000000,26802.000000000000000000000000000000,264.680241028571117567480541765690,1463.848844164300544434809125959873,264.632088934592331952444510534406,1463.841700226331795420264825224876,0.007143937968749014544300734997,0.048152093978785615036031231284,3058,0,0,0,624
1403,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2959.891344855306215322343632578850,2,3061,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.186113000000000000655475673739,186113.000000000000000000000000000000,186113.000000000000000000000000000000,186113.000000000000000000000000000000,264.632088934615012476569972932339,1463.841690227594199313898570835590,264.632088934592331952444510534406,1463.841700226331795420264825224876,0.000009998737596106366254389286,0.000000000022680524125462397933,5015,81,394,394,938
1404,,CATCH,16,15,604800.000000000000000000000000000000,2959.891344855306215322343632578850,2,3061,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.662209999999999965325514494907,662210.000000000000000000000000000000,662210.000000000000000000000000000000,662210.000000000000000000000000000000,264.632088885955170098895905539393,1463.841690716139737560297362506390,264.632088934593582507659448310733,1463.841700226013472274644300341606,0.000009509873734714346937835217,0.000000048638412408763542771339,3061,0,0,0,0
1405,,ANCAS,16,15,604800.000000000000000000000000000000,2946.334787078560566442320123314857,2,3076,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026932999999999998608224416330,26933.000000000000000000000000000000,26933.000000000000000000000000000000,26933.000000000000000000000000000000,308.130147320020512324845185503364,139398.171273281652247533202171325684,308.081975278694358166831079870462,139398.185075117886299267411231994629,0.013801836234051734209060668945,0.048172041326154158014105632901,3073,0,0,0,628
1406,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2946.334787078560566442320123314857,2,3076,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.188316000000000011160850021952,188316.000000000000000000000000000000,188316.000000000000000000000000000000,188316.000000000000000000000000000000,308.081975279220444008387858048081,139398.185115676169516518712043762207,308.081975278694358166831079870462,139398.185075117886299267411231994629,0.000040558283217251300811767578,0.000000000526085841556778177619,5037,81,396,396,943
1407,,CATCH,16,15,604800.000000000000000000000000000000,2946.334787078560566442320123314857,2,3076,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.655086999999999974875208863523,655087.000000000000000000000000000000,655087.000000000000000000000000000000,655087.000000000000000000000000000000,308.081975303350873218732886016369,139398.185110481630545109510421752930,308.081975278694358166831079870462,139398.185075117886299267411231994629,0.000035363744245842099189758301,0.000000024656515051901806145906,3076,0,0,0,0
1408,,ANCAS,16,15,604800.000000000000000000000000000000,2923.558103883999592653708532452583,2,3091,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027241999999999998854915972402,27242.000000000000000000000000000000,27242.000000000000000000000000000000,27242.000000000000000000000000000000,393.273723438405113483895547688007,449297.281362103996798396110534667969,393.219443683608972150977933779359,449297.267837589955888688564300537109,0.013524514040909707546234130859,0.054279754796141332917613908648,3088,0,0,0,632
1409,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2923.558103883999592653708532452583,2,3091,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194298999999999999488409230253,194299.000000000000000000000000000000,194299.000000000000000000000000000000,194299.000000000000000000000000000000,393.219443691815172314818482846022,449297.267136691836640238761901855469,393.219443683608972150977933779359,449297.267837589955888688564300537109,0.000700898119248449802398681641,0.000000008206200163840549066663,5111,100,394,394,929
1410,,CATCH,16,15,604800.000000000000000000000000000000,2923.558103883999592653708532452583,2,3091,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.682257000000000002337685600651,682257.000000000000000000000000000000,682257.000000000000000000000000000000,682257.000000000000000000000000000000,393.219443761088143673987360671163,449297.267131166532635688781738281250,393.219443683607380535249831154943,449297.267837589897681027650833129883,0.000706423365045338869094848633,0.000000077480763138737529516220,3091,0,0,0,0
1411,,ANCAS,16,15,604800.000000000000000000000000000000,2930.229662834120972547680139541626,2,3091,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027103999999999999620525770183,27104.000000000000000000000000000000,27104.000000000000000000000000000000,27104.000000000000000000000000000000,353.162724336246242273773532360792,395409.281137831043452024459838867188,353.189882899796202764264307916164,395409.254200672497972846031188964844,0.026937158545479178428649902344,0.027158563549960490490775555372,3088,0,0,0,632
1412,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2930.229662834120972547680139541626,2,3091,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192567999999999989180210491213,192568.000000000000000000000000000000,192568.000000000000000000000000000000,192568.000000000000000000000000000000,353.189882899889425971196033060551,395409.254189775616396218538284301758,353.189882899796202764264307916164,395409.254200672497972846031188964844,0.000010896881576627492904663086,0.000000000093223206931725144386,5101,89,396,396,940
1413,,CATCH,16,15,604800.000000000000000000000000000000,2930.229662834120972547680139541626,2,3091,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.672395999999999993690380506450,672396.000000000000000000000000000000,672396.000000000000000000000000000000,672396.000000000000000000000000000000,353.189882898205269157188013195992,395409.254364641092251986265182495117,353.189882899806491423078114166856,395409.254200672439765185117721557617,0.000163968652486801147460937500,0.000000001601222265890100970864,3091,0,0,0,0
1414,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024379000000000001363575918845,24379.000000000000000000000000000000,24379.000000000000000000000000000000,24379.000000000000000000000000000000,34785.941713015999994240701198577881,593984.689049565116874873638153076172,34786.231826978204480838030576705933,593984.692997527075931429862976074219,0.003947961959056556224822998047,0.290113962204486597329378128052,2878,0,0,0,754
1415,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.120005000000000000559552404411,120005.000000000000000000000000000000,120005.000000000000000000000000000000,120005.000000000000000000000000000000,34786.231826980219921097159385681152,593984.692338186781853437423706054688,34786.231826978204480838030576705933,593984.692997527075931429862976074219,0.000659340294077992439270019531,0.000000002015440259128808975220,3828,43,203,203,916
1416,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.666058000000000038909320210223,666058.000000000000000000000000000000,666058.000000000000000000000000000000,666058.000000000000000000000000000000,34786.231827024472295306622982025146,593984.692558573675341904163360595703,34786.231826978211756795644760131836,593984.693017897894605994224548339844,0.000459324219264090061187744141,0.000000046260538510978221893311,2881,0,0,0,0
1417,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024380999999999999894306768056,24381.000000000000000000000000000000,24381.000000000000000000000000000000,24381.000000000000000000000000000000,34793.937668013233633246272802352905,232147.415392517810687422752380371094,34793.662352545499743428081274032593,232147.417041221458930522203445434570,0.001648703648243099451065063477,0.275315467733889818191528320312,2878,0,0,0,754
1418,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.117747000000000004438227563242,117747.000000000000000000000000000000,117747.000000000000000000000000000000,117747.000000000000000000000000000000,34793.662352547260525170713663101196,232147.416381780523806810379028320312,34793.662352545499743428081274032593,232147.417041221458930522203445434570,0.000659440935123711824417114258,0.000000001760781742632389068604,3821,33,200,200,926
1419,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.651359000000000021302071218088,651359.000000000000000000000000000000,651359.000000000000000000000000000000,651359.000000000000000000000000000000,34793.662352529907366260886192321777,232147.416424031194765120744705200195,34793.662352545507019385695457458496,232147.417001223162515088915824890137,0.000577191967749968171119689941,0.000000015599653124809265136719,2881,0,0,0,0
1420,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024382999999999998425037617267,24383.000000000000000000000000000000,24383.000000000000000000000000000000,24383.000000000000000000000000000000,34791.224604210125107783824205398560,551091.894685464561916887760162353516,34791.255538871497265063226222991943,551091.893790650996379554271697998047,0.000894813565537333488464355469,0.030934661372157279402017593384,2878,0,0,0,753
1421,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.120270000000000001905142710257,120270.000000000000000000000000000000,120270.000000000000000000000000000000,120270.000000000000000000000000000000,34791.255538872865145094692707061768,551091.893262666650116443634033203125,34791.255538871497265063226222991943,551091.893790650996379554271697998047,0.000527984346263110637664794922,0.000000001367880031466484069824,3847,52,205,205,907
